GEOID,total,less_10,between_10-15,between_15-20,between20-25,between_25-30,between_30-35,between_35-40,between_40-45,between_45-50,between_50-60,between_60-75,between_75-100,between_100-125,between_125-150,between_150-200,over_200,capita,ln_capita
170318206051,569,85,53,36,26,26,58,10,29,16,34,40,101,19,26,10,0,20365,9.921573020082512
170318206052,485,29,9,40,0,67,17,36,41,43,15,34,95,21,11,27,0,20880,9.946547041996576
170318206053,544,55,29,8,46,18,8,26,58,32,107,60,53,0,28,8,8,24258,10.096501738868826
170318206061,680,9,29,8,28,69,25,0,19,59,43,120,111,76,28,25,31,34323,10.443570962369053
170318206062,834,46,38,37,17,33,28,56,34,7,81,150,114,74,45,49,25,27272,10.21361581381774
170318207001,503,44,36,0,20,17,0,15,53,26,43,59,43,91,24,0,32,20130,9.909966518633837
170318207002,346,0,0,0,0,0,0,12,0,35,46,88,68,57,0,18,22,34522,10.449352080946635
170318207003,585,47,41,0,18,0,31,62,67,18,0,117,131,22,31,0,0,27288,10.214202324098482
170318207004,905,40,17,16,0,90,69,23,79,36,135,46,130,80,67,57,20,26835,10.197462284610928
170318208001,496,30,6,0,35,37,11,33,5,7,51,104,89,29,32,15,12,18973,9.850772194864133
170318208002,387,0,0,15,17,16,16,18,23,11,27,48,87,86,8,15,0,22419,10.0176640925984
170318326001,366,9,9,9,0,0,0,0,10,0,9,9,34,27,9,102,139,92075,11.430358741313267
170318326002,465,22,22,0,18,8,0,8,9,7,7,27,14,40,60,70,153,120886,11.702603231717443
170318326003,911,10,16,0,0,7,17,26,10,23,58,66,87,90,128,140,233,75519,11.232139559206288
170318329001,686,114,38,29,36,41,8,17,11,46,56,45,70,22,18,77,58,36008,10.491496414972769
170318329002,308,45,0,28,34,0,28,0,17,0,16,0,19,9,9,52,51,41945,10.644114515280394
170318330001,1148,132,9,0,18,0,0,0,67,0,12,118,178,54,123,167,270,89636,11.40351230398304
170318330002,743,75,98,0,33,14,32,0,0,0,0,25,81,63,36,105,181,73664,11.207269492081554
170318331001,1831,80,44,28,0,15,29,14,59,13,116,47,119,136,165,339,627,106249,11.573540674977666
170318331002,739,95,15,61,0,14,0,0,20,0,0,45,108,61,108,65,147,56245,10.937472427226925
170318331003,1349,307,20,33,0,0,19,0,0,16,59,110,204,125,137,64,255,52309,10.864923719378258
170318333001,868,142,10,87,39,55,26,0,28,32,49,40,86,64,44,57,109,33702,10.425312461760488
170318339001,387,74,28,45,36,10,41,20,9,33,37,12,26,11,2,3,0,11728,9.369734424126433
170318339002,339,82,46,38,22,0,31,19,32,4,19,10,15,5,0,16,0,13316,9.496721598694915
170318340001,843,126,54,43,81,24,88,35,64,49,66,82,58,57,0,16,0,16948,9.73790511174645
170318340002,236,26,0,26,29,12,0,0,5,14,41,16,16,0,9,34,8,26512,10.185352739666344
170318342001,582,115,15,64,14,0,81,20,56,0,0,62,69,32,0,54,0,25654,10.152454783859795
170318342002,445,114,69,40,0,0,44,42,0,11,21,51,0,34,0,0,19,41088,10.623471387049634
170318342003,579,71,111,36,77,0,51,0,34,27,0,0,133,0,0,39,0,17514,9.77075584008217
170318342004,322,44,44,47,40,10,15,0,0,0,59,23,25,15,0,0,0,13620,9.519294579703503
170318343001,501,93,57,11,123,0,9,0,0,29,0,19,93,0,48,0,19,17835,9.788918097792992
170318343002,650,273,45,14,86,108,43,0,25,34,0,14,8,0,0,0,0,11971,9.39024233725137
170318343003,151,0,49,0,14,0,0,0,13,14,24,0,22,0,0,15,0,20995,9.952039593118293
170318343004,250,25,11,0,0,0,17,0,16,43,29,16,69,0,0,24,0,32913,10.401622995485601
170318343005,483,52,8,77,15,14,43,22,0,0,28,75,60,53,13,23,0,24826,10.119646770075892
170318343006,431,70,0,43,27,14,17,0,11,11,36,0,107,41,38,0,16,23186,10.051303927230347
170318344001,446,179,96,26,11,27,11,10,28,27,0,21,0,0,0,10,0,12125,9.403024715805683
170318344002,680,19,39,36,44,32,10,73,10,0,17,61,109,142,42,46,0,24292,10.097902357017466
170318344003,525,42,27,27,58,38,0,50,26,0,8,79,41,27,30,64,8,25879,10.161187107991946
170318345001,483,90,48,45,20,5,56,40,49,0,37,33,23,37,0,0,0,13456,9.507180382212729
170318346001,25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,16952,9.738141099948136
170318346002,277,56,66,48,16,15,0,38,17,10,0,0,11,0,0,0,0,13512,9.511333458487636
170318346003,208,0,59,17,12,0,37,0,0,0,0,47,20,16,0,0,0,9344,9.142489705068009
170318346004,425,127,53,15,16,53,54,0,72,0,9,0,26,0,0,0,0,9753,9.185330208972015
170318347001,141,21,17,17,17,5,11,15,15,5,0,0,18,0,0,0,0,13190,9.48721424571136
170318347002,191,42,0,15,0,37,9,0,24,6,0,20,23,5,5,0,5,19040,9.854297308345357
170318347003,206,31,52,14,34,17,0,13,11,18,5,0,0,6,0,0,5,9877,9.197964100908127
170318348001,66,9,0,15,9,0,0,0,0,7,10,7,0,0,9,0,0,16788,9.728419624453482
170318348002,344,84,66,26,53,31,7,18,14,4,13,13,5,10,0,0,0,13058,9.477156251746578
170318348003,192,38,21,23,9,19,0,10,0,10,6,4,38,14,0,0,0,13730,9.527338498762017
170318349001,219,30,29,21,9,6,19,20,6,0,45,0,21,13,0,0,0,12196,9.408863308108145
170318349002,599,193,92,58,83,6,28,21,21,0,13,57,27,0,0,0,0,11166,9.320628725870305
170318350001,287,48,6,30,22,0,0,17,36,22,35,22,42,7,0,0,0,14341,9.570877846729212
170318350002,403,90,21,16,97,56,23,8,59,0,17,16,0,0,0,0,0,8243,9.017119634313227
170318350003,443,65,16,44,38,73,28,0,9,5,74,31,37,15,0,0,8,16939,9.737373934586381
170317002002,531,8,25,35,50,40,64,67,32,46,6,93,8,25,0,32,0,15319,9.636849167012697
170317002003,484,0,0,27,45,0,65,18,25,37,9,48,97,47,52,14,0,19327,9.869258360985468
170317002004,343,16,8,12,18,0,60,0,0,18,65,29,67,19,16,15,0,17023,9.742320649814571
170317003011,418,7,18,0,26,26,9,19,43,17,55,62,29,21,20,66,0,22932,10.040288594028274
170317003012,524,14,31,47,25,50,0,27,0,5,42,25,107,96,21,18,16,21952,9.996613530525611
170317003013,721,25,24,93,43,21,75,61,31,17,55,70,130,50,6,20,0,14797,9.602179736502535
170317003021,330,27,17,19,18,0,25,0,26,20,35,0,75,17,21,21,9,25865,10.160645982437616
170317003022,372,8,0,0,34,0,83,6,0,0,41,61,58,12,41,3,25,28353,10.252488123663166
170317003023,261,0,8,40,0,13,0,0,21,11,5,40,81,7,9,20,6,19804,9.893639216481313
170317003024,732,22,27,44,19,51,19,8,7,43,47,121,56,111,90,18,49,26259,10.175764066400548
170317004011,656,38,15,6,23,20,40,36,9,35,66,87,104,115,39,23,0,22892,10.038542783528992
170317004012,492,44,16,30,43,27,49,8,9,25,56,30,67,0,22,41,25,25618,10.151050508391082
170317004013,517,16,0,0,8,27,31,25,9,6,46,35,148,56,59,51,0,22289,10.011848562206193
170317004014,196,10,20,26,0,0,0,0,8,0,22,21,50,23,16,0,0,25250,10.136581434703507
170317004021,294,37,0,58,11,0,0,18,0,24,36,54,25,22,9,0,0,13553,9.514363204016016
170317004022,426,0,43,18,11,30,11,0,24,0,22,44,101,49,29,26,18,26147,10.171489740158565
170317004023,537,14,0,0,0,0,32,42,42,9,50,34,77,75,20,104,38,31485,10.357266520922844
170317005011,526,21,33,0,0,50,0,19,11,0,103,29,110,33,62,0,55,31242,10.349518622390955
170317005012,166,0,9,0,0,7,13,8,0,13,8,62,21,10,15,0,0,18778,9.840441250818493
170317005013,401,0,31,8,0,0,9,0,0,11,64,67,67,53,82,9,0,27600,10.225571051705241
170317005014,593,78,0,59,0,43,63,38,0,0,29,57,156,13,57,0,0,26367,10.179868507232754
170317005015,318,72,0,26,0,0,0,0,0,0,81,21,53,22,12,31,0,21184,9.961001458736735
170317005016,462,0,0,0,0,18,33,0,0,149,0,51,125,0,77,9,0,27688,10.228754385315181
170317005021,529,20,10,38,10,0,0,49,0,9,27,64,70,96,22,106,8,32170,10.378789620233071
170317005022,505,18,10,10,0,13,9,10,0,0,56,86,78,70,60,85,0,26936,10.20121896084091
170317101001,467,177,63,60,16,12,12,10,4,13,10,25,44,8,13,0,0,11918,9.385805141306925
170317102001,239,23,22,28,8,40,9,8,21,0,37,16,14,13,0,0,0,18961,9.850139517034204
170317102002,336,37,0,8,69,65,19,48,36,9,0,35,10,0,0,0,0,12294,9.416866617466955
170317102003,326,27,22,32,44,0,33,27,28,38,28,30,17,0,0,0,0,13350,9.499271663828395
170317102004,255,26,48,0,0,66,0,0,17,0,68,30,0,0,0,0,0,10121,9.222367752188902
170317102005,678,200,52,75,120,76,31,0,25,8,24,0,14,53,0,0,0,12172,9.406893511016861
170317103001,539,117,45,30,81,33,25,58,26,4,40,28,5,37,10,0,0,14243,9.564020836934587
170317104001,188,52,12,0,0,0,44,0,9,0,31,0,11,9,11,0,9,34614,10.452013503484945
170317104002,339,148,30,5,50,9,0,20,8,0,0,44,25,0,0,0,0,11665,9.36434818445553
170317104003,328,13,13,58,60,29,10,20,8,19,72,7,0,11,8,0,0,17778,9.78571701680162
170317104004,244,31,0,0,0,14,42,17,0,11,8,49,41,0,0,0,31,18766,9.839802000849994
170317104005,432,46,56,0,60,11,76,0,0,21,38,63,16,15,11,12,7,18999,9.85214162518454
170317104006,323,22,11,23,19,45,0,8,31,40,26,23,66,0,9,0,0,17862,9.790430830243832
170317105001,393,83,39,67,47,0,7,11,17,34,10,6,55,0,8,0,9,18093,9.803280402119096
170317105002,503,78,47,35,40,83,31,31,31,45,36,8,28,0,0,10,0,13536,9.513108081846005
170317105003,292,0,14,56,16,27,8,0,33,26,64,17,31,0,0,0,0,18073,9.802174390835638
170317105004,390,61,104,39,0,0,16,16,13,9,11,46,44,17,14,0,0,14752,9.599133945796375
170317106001,326,67,25,37,51,10,10,0,28,5,10,42,41,0,0,0,0,11542,9.353747835270912
170318056002,396,0,0,9,36,7,0,10,13,8,13,58,58,27,7,15,135,61990,11.034728360695965
170318056003,380,12,0,0,0,6,0,10,0,9,13,48,55,98,14,12,103,54937,10.913942353134694
170318056004,295,8,0,6,0,8,0,11,0,0,0,28,54,24,13,26,117,50664,10.832970878196265
170318057011,335,0,0,0,11,18,8,8,14,0,25,17,22,31,16,56,109,58732,10.980740002082829
170318057012,204,0,0,9,0,0,0,0,9,8,0,9,34,26,30,55,24,46916,10.756114047641395
170318057013,480,9,0,34,0,11,10,0,15,0,0,38,89,64,25,57,128,47672,10.772099502426816
170318057014,606,30,8,36,9,49,9,27,33,9,50,74,165,46,25,27,9,38812,10.56648475614519
170318057015,282,20,11,18,11,0,10,8,7,9,8,7,44,35,14,32,48,43714,10.685423695910133
170318057021,413,0,8,16,4,19,8,8,0,4,33,5,88,16,41,61,102,48141,10.78188948386747
170318057022,295,4,0,0,30,5,40,13,21,0,8,7,28,14,75,39,11,40527,10.609723697637792
170318058011,307,17,8,7,9,34,15,6,0,9,0,30,26,19,15,54,58,50692,10.833523386201955
170318058012,292,0,0,23,0,8,6,0,0,0,38,28,45,55,19,54,16,37734,10.538316823771558
170318058013,410,9,29,9,6,8,24,21,33,0,40,56,51,23,21,51,29,56493,10.94187201565375
170318058021,395,0,8,8,0,10,7,52,31,0,33,53,40,37,41,27,48,48418,10.787626924393198
170318058022,272,17,0,0,9,0,0,8,0,7,0,44,46,43,17,28,53,49842,10.816613281067127
170318058023,354,0,8,8,0,0,20,31,12,9,22,0,25,36,43,86,54,40132,10.599929300045503
170318058024,443,0,27,0,0,47,18,61,0,6,5,55,122,22,22,13,45,42673,10.661321680717888
170318058025,376,6,6,8,19,0,8,0,17,25,26,68,47,29,14,26,77,45997,10.73633145595318
170318059011,591,17,23,7,24,15,23,55,7,38,44,32,104,52,48,45,57,37886,10.542336929688224
170318059012,813,59,14,20,34,21,39,73,16,14,62,54,142,165,20,53,27,36770,10.512437574295317
170318059013,343,0,7,15,7,8,14,47,14,8,16,34,33,24,36,67,13,35604,10.480213270078822
170318059021,271,12,10,11,64,11,0,0,0,0,29,32,43,14,0,16,29,32333,10.383843659485919
170318059022,502,37,0,15,39,0,0,0,23,0,14,0,166,21,28,119,40,35268,10.470731316206917
170318059023,356,0,0,0,0,0,21,0,0,0,0,57,66,17,21,23,151,56047,10.933945903428258
170318059024,368,0,0,14,0,56,16,0,46,14,11,12,29,86,23,21,40,27415,10.21884558783815
170318059025,229,17,0,0,11,0,0,0,0,0,0,16,27,8,0,110,40,55477,10.923723799426726
170318059026,386,12,13,13,21,0,25,0,8,0,42,38,22,46,24,42,80,52301,10.86477077032911
170318060011,484,42,17,0,17,15,0,46,0,6,84,45,91,24,17,57,23,31216,10.348686062862892
170318060012,1009,40,16,91,71,0,0,47,145,157,67,170,115,50,30,10,0,25158,10.132931216398818
170318060013,820,34,43,57,108,16,24,16,89,70,113,114,66,70,0,0,0,22628,10.026943356463047
170318060014,244,33,0,0,47,22,0,0,67,15,0,50,0,0,0,10,0,14245,9.56416124693201
170318060021,218,0,32,15,12,29,16,0,0,0,0,12,75,13,14,0,0,19380,9.871996885444757
170318060022,766,29,12,107,21,14,14,30,102,57,81,90,133,42,26,0,8,23205,10.052123051675276
170318060023,476,42,27,0,0,43,0,0,12,0,57,80,85,36,16,51,27,26547,10.18667202593546
170318060024,481,50,21,16,25,16,45,0,0,14,100,128,51,15,0,0,0,18952,9.849664745838622
170318060025,710,42,71,15,16,43,44,32,15,22,26,142,185,7,30,20,0,27601,10.225607282932941
170318060031,762,87,74,121,28,14,63,39,28,38,88,67,30,29,44,0,12,26441,10.18267111473301
170318060032,317,0,0,0,16,0,0,62,24,0,140,0,36,14,17,8,0,18883,9.846017325381577
170318060033,310,0,0,0,0,15,26,0,8,0,0,0,72,82,84,23,0,24257,10.096460514505221
170318060034,166,0,0,0,8,0,18,0,0,16,18,34,16,0,39,12,5,27470,10.220849779089319
170318060035,576,0,0,0,77,40,15,46,18,14,16,165,104,34,0,47,0,30066,10.311150244187779
170318060036,686,104,56,26,39,43,0,0,0,54,40,106,148,0,0,70,0,23593,10.068705336846714
170318060041,812,66,0,23,48,13,136,89,33,58,0,78,60,49,42,19,98,37559,10.533668308899614
170318208003,268,0,10,2,28,19,15,22,8,17,18,13,46,22,23,25,0,26955,10.20192408788577
170318209011,904,45,30,45,135,96,39,25,65,9,114,141,72,37,31,20,0,19594,9.882978675904587
170318209012,456,19,33,30,6,73,24,34,0,18,60,19,79,36,19,6,0,19708,9.888779923663854
170318209013,223,15,0,0,15,41,7,9,16,9,66,14,29,2,0,0,0,11925,9.386392315756542
170318209014,291,0,19,9,9,19,19,59,14,10,9,56,36,32,0,0,0,20110,9.908972482766698
170318209021,314,0,20,0,16,14,36,12,63,0,37,20,20,40,0,29,7,23932,10.082971754509922
170318209022,516,18,37,71,16,41,0,38,0,40,27,11,103,70,33,11,0,20174,9.91214992561478
170318209023,292,7,15,8,43,0,16,0,14,0,26,71,46,13,27,0,6,22253,10.010232109966116
170318209024,325,4,11,14,25,26,16,24,16,22,29,24,30,26,9,9,40,22227,10.009063045084767
170318210011,391,9,26,16,12,30,8,15,0,17,35,33,129,40,12,0,9,23191,10.05151955135521
170318210012,399,25,0,40,9,30,40,19,0,0,29,41,80,28,0,27,31,23888,10.081131519778971
170318210013,389,70,0,0,44,9,18,37,46,0,0,37,87,13,8,13,7,22300,10.01234195744821
170318210014,431,23,16,18,39,10,25,21,53,14,8,68,60,43,26,7,0,19528,9.8796046120727965
170318210021,399,0,48,40,24,54,8,41,0,8,8,32,75,8,24,14,15,18212,9.809835996454673
170318210022,338,14,49,20,0,28,17,36,8,7,42,15,43,21,0,7,31,27612,10.226005739823366
170318210023,341,8,15,0,8,0,23,17,70,19,35,52,30,39,0,16,9,27631,10.226693609806864
170318210024,280,7,22,7,22,24,14,36,0,0,34,21,31,47,15,0,0,18015,9.798960023182193
170318210025,418,0,28,59,6,35,9,16,0,0,57,21,47,106,34,0,0,26148,10.17152798473262
170318211011,373,43,0,0,16,49,56,29,22,4,19,73,38,20,0,4,0,17868,9.79076668247201
170318211012,287,7,0,11,0,10,9,7,8,0,50,27,30,55,11,48,14,44797,10.709896451875155
170318211013,349,5,29,0,0,11,10,33,30,50,23,34,45,27,21,22,9,22750,10.032320424379096
170318211014,446,10,22,35,11,19,30,0,11,0,3,92,119,19,63,12,0,22354,10.014760554945557
170318211021,304,19,0,0,35,24,0,6,0,5,42,23,47,77,26,0,0,18836,9.843525211363445
170318211022,388,12,0,20,0,0,22,46,15,19,31,20,79,94,10,8,12,24886,10.122060675335577
170318211023,318,8,24,11,9,35,6,12,0,31,8,40,72,20,42,0,0,23932,10.082971754509922
170318211024,269,21,47,20,6,0,12,0,9,0,29,28,84,6,7,0,0,17310,9.759039648170255
170318212001,378,33,31,15,48,17,0,0,0,15,61,31,80,17,30,0,0,18701,9.83633227734872
170318212002,549,57,50,79,20,81,54,31,13,70,57,2,11,24,0,0,0,15409,9.642707033281853
170318212003,903,18,101,85,122,112,15,56,75,15,56,91,59,44,54,0,0,21214,9.962416620065415
170318212004,440,84,36,16,0,0,16,0,42,15,49,86,64,32,0,0,0,17365,9.762211965178174
170318213001,322,49,9,0,52,17,15,36,0,14,10,0,91,29,0,0,0,20858,9.945492846681159
170318213002,931,35,66,122,68,80,20,91,46,97,95,88,65,37,0,9,12,18184,9.808297365532379
170318213003,387,59,11,26,10,35,0,22,87,14,26,73,24,0,0,0,0,24632,10.111801689604336
170318213004,501,32,50,10,63,38,18,35,11,7,40,85,42,23,9,30,8,16971,9.739261284011265
170318214011,324,57,72,11,0,6,0,3,28,16,0,47,51,20,0,13,0,21204,9.961945122107696
170318214012,232,0,0,15,11,45,21,31,0,0,0,31,70,8,0,0,0,25947,10.163811274974622
170318214013,272,22,0,13,33,0,68,25,9,18,70,6,0,5,0,0,3,17262,9.756262832779603
170318214014,554,0,0,39,0,59,76,76,54,33,31,49,104,11,0,22,0,18136,9.805654192187365
170318214021,564,55,10,72,30,0,18,54,88,0,106,55,35,31,10,0,0,21947,9.996385734902859
170318214022,457,22,0,26,42,0,56,0,25,54,77,58,53,29,6,9,0,20186,9.912744573798804
170318214023,337,38,33,11,8,45,10,0,10,30,0,85,23,31,13,0,0,26687,10.191931834432474
170318215001,576,69,23,62,46,49,29,32,31,9,61,73,53,21,10,8,0,15078,9.620992006771647
170318216001,339,18,0,0,60,0,59,0,0,6,0,87,29,58,22,0,0,23817,10.078154890393224
170318350004,424,116,60,70,14,43,5,18,0,14,8,52,24,0,0,0,0,8723,9.07371849443322
170318350005,269,46,11,40,0,20,5,18,44,13,14,0,28,0,7,0,23,20876,9.946355452763305
170318351001,335,20,7,50,33,39,30,0,3,32,32,45,8,15,19,2,0,15711,9.662116382947598
170318351002,367,29,1,22,27,120,40,16,0,10,0,26,29,47,0,0,0,10401,9.249657234353133
170318351003,290,16,18,23,0,24,53,26,46,19,19,0,27,0,0,19,0,12056,9.397317740306331
170318351004,361,25,0,8,15,51,19,31,43,0,89,11,29,0,40,0,0,11901,9.38437770918244
170318352001,620,21,20,57,47,28,75,47,47,27,71,55,28,28,36,20,13,20985,9.951563175767692
170318355001,394,155,69,30,31,22,15,20,22,9,2,0,5,14,0,0,0,13428,9.505097358099926
170318355002,308,73,14,23,14,27,8,25,19,31,7,19,31,5,12,0,0,16487,9.710327470561179
170318356001,124,19,11,44,0,5,4,0,5,5,9,6,0,16,0,0,0,16619,9.718301898127523
170318356002,238,5,15,26,69,16,0,23,20,0,21,15,11,6,6,0,5,20871,9.94611591459175
170318357001,199,109,0,0,0,0,0,0,45,0,15,30,0,0,0,0,0,9146,9.121071904218
170318358001,651,105,35,30,19,14,33,37,0,20,71,83,51,64,10,41,38,26917,10.200513336241043
170318359001,629,152,163,82,29,10,23,36,0,16,19,25,8,24,34,8,0,15751,9.664659134301736
170318359002,356,39,33,31,0,0,0,0,16,32,39,33,14,111,0,8,0,27121,10.208063614530875
170318359003,454,157,46,61,42,0,37,0,0,15,27,32,0,0,0,37,0,16989,9.740321354781914
170318360001,238,47,32,0,0,0,0,5,14,0,42,43,10,18,16,6,5,22596,10.025528178445153
170318360002,360,21,5,24,0,0,0,10,5,17,0,41,79,19,62,48,29,42360,10.653959799715343
170318360003,344,42,42,48,40,22,13,23,14,17,33,12,32,6,0,0,0,11757,9.372204086867741
170318361001,399,96,29,27,17,35,25,14,5,18,13,24,34,33,3,15,11,19631,9.884865228408033
170318361002,23,0,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,18506,9.825850282808975
170318361003,281,40,21,100,12,23,4,0,0,11,30,19,0,0,0,6,15,17811,9.787571522938785
170318362001,128,9,6,6,6,0,10,15,0,0,13,14,10,15,12,0,12,9887,9.198976041897133
170318363001,240,18,0,8,27,6,4,8,6,6,50,22,55,0,0,11,19,34285,10.442463219718466
170318363002,415,63,0,34,28,24,6,10,29,19,11,43,34,5,40,36,33,45348,10.722121353137489
170318364001,661,209,63,27,25,47,43,0,46,29,31,71,17,0,0,19,34,21986,9.998161166138809
170318364002,519,229,35,18,10,0,24,30,25,0,34,39,12,34,0,15,14,18905,9.847181716325034
170318364003,399,45,38,17,0,0,30,17,0,19,36,0,87,46,38,8,18,41127,10.62442011910401
170318365001,383,45,79,23,24,66,46,26,11,6,5,41,11,0,0,0,0,12026,9.394826251599515
170318365002,252,24,19,15,24,20,11,4,14,13,15,21,43,25,4,0,0,20325,9.919606934416011
170318366001,422,10,75,0,31,9,54,49,0,0,61,59,14,22,0,30,8,19958,9.901385344444257
170318366002,621,154,28,14,40,21,0,22,26,44,34,72,19,105,25,7,10,26007,10.16612101153675
170318367001,445,106,22,79,46,21,48,11,27,0,24,23,28,10,0,0,0,13008,9.473319831787592
170318367002,352,29,36,26,45,19,18,40,0,6,19,17,71,26,0,0,0,14790,9.601706555704846
170318368001,270,62,15,7,64,3,0,16,40,0,0,0,23,40,0,0,0,16230,9.694616660508636
170318368002,685,347,78,72,63,0,20,46,8,0,0,18,20,13,0,0,0,8749,9.076694687106265
170318369001,236,59,28,21,7,18,0,0,0,17,0,25,31,15,15,0,0,15676,9.659886159319521
170318369002,213,48,27,6,15,33,0,9,11,31,0,6,8,3,16,0,0,10834,9.290444616217844
170318370001,495,160,45,9,4,25,14,26,43,5,60,17,29,30,7,0,21,24408,10.102666226396506
170318370002,283,55,28,13,33,33,5,17,0,12,35,14,13,12,9,4,0,13236,9.490695669041504
170318371001,259,60,61,18,16,18,0,0,23,17,0,0,40,6,0,0,0,17058,9.744374580879056
170318371002,530,99,71,14,39,20,16,31,54,7,3,8,47,52,29,40,0,22722,10.03108889712985
170318373001,424,111,13,23,16,8,19,0,55,0,15,78,56,14,4,12,0,15239,9.63161321028986
170318373002,321,59,23,35,31,37,22,0,3,5,0,25,38,19,3,21,0,16337,9.701187753026508
170317106002,312,67,6,53,34,11,19,6,4,27,24,29,26,0,0,6,0,14268,9.565774546478782
170317107001,390,134,116,17,0,34,7,24,18,0,13,22,0,0,5,0,0,12145,9.404672841436273
170317107002,258,45,43,0,23,35,6,8,5,0,52,0,0,0,19,14,8,21369,9.969696552646463
170317107003,394,44,48,33,40,80,12,8,0,0,0,34,35,39,21,0,0,25701,10.154285180632154
170317107004,315,79,28,60,35,0,0,7,6,0,30,14,0,0,38,13,5,20805,9.942948621417042
170317108001,163,11,0,27,0,0,0,58,0,0,0,14,8,45,0,0,0,27585,10.22502742570653
170317108002,321,112,0,0,0,17,13,0,8,60,31,32,0,48,0,0,0,20198,9.913338868586502
170317108003,309,13,0,26,0,0,0,39,0,40,0,107,34,26,0,24,0,24314,10.098807595115739
170317108004,410,79,103,12,83,23,0,45,0,0,0,0,15,0,50,0,0,15871,9.672248823507559
170317108005,394,56,48,46,23,51,49,38,49,0,0,0,34,0,0,0,0,16265,9.696770838907451
170317108006,327,52,26,0,0,31,0,36,20,0,0,75,75,12,0,0,0,22070,10.001974499250782
170317109001,316,110,36,41,23,27,2,9,19,9,17,5,0,10,8,0,0,10354,9.245128197461847
170317109002,493,152,46,26,42,12,18,23,40,23,15,17,25,19,5,22,8,13889,9.53885243891622
170317110001,288,20,28,61,7,0,8,23,15,17,22,49,24,7,0,0,7,16153,9.689861069913759
170317110002,564,114,14,50,49,28,56,13,0,4,75,98,41,15,0,7,0,15006,9.616205400105674
170317110003,256,19,28,44,22,20,76,6,6,5,12,13,5,0,0,0,0,14123,9.555559953069064
170317111001,441,89,47,37,39,18,0,6,24,23,8,42,15,93,0,0,0,23301,10.056251557087757
170317111002,316,41,65,0,0,0,26,5,18,18,18,37,0,20,41,27,0,26649,10.190506905437811
170317111003,236,12,0,0,20,42,38,58,0,0,6,6,33,21,0,0,0,18381,9.819072801393764
170317112001,512,113,81,72,6,0,30,0,0,22,51,63,41,22,11,0,0,14768,9.600217956742634
170317112002,545,101,29,52,61,38,44,59,10,0,16,60,52,0,6,8,9,23899,10.08159189604006
170317112003,219,0,0,31,21,10,0,18,6,9,47,16,14,10,0,32,5,27672,10.228176350617005
170317112004,713,16,14,34,39,45,43,59,46,13,49,105,173,54,23,0,0,23342,10.058009591972299
170317113001,290,45,27,44,47,22,15,3,11,0,5,14,12,11,26,3,5,14813,9.603260452582052
170317113002,261,44,0,19,0,21,3,6,14,29,16,44,34,22,9,0,0,17786,9.786166909959585
170317114001,325,65,0,36,11,11,6,39,0,6,66,45,28,6,0,6,0,14535,9.584314812992977
170317114002,262,10,34,27,0,33,23,12,33,10,28,20,32,0,0,0,0,15744,9.664214619292034
170317114003,240,84,14,17,17,20,0,28,20,11,0,23,0,6,0,0,0,13863,9.536978699538377
170317115001,379,36,42,17,37,17,21,44,27,24,17,8,48,30,5,0,6,17581,9.774574052442789
170317115002,432,12,58,88,47,19,0,0,25,30,33,36,31,15,9,23,6,16646,9.71992522630604
170317201001,326,0,0,8,9,0,0,18,0,10,0,21,68,14,0,55,123,58438,10.975721642144173
